CALLE,ISIDRO CASTRO,3800
CALLE,ISLA DEL CORAL,3805
CALLE,ISLA DEL HIERRO,3810
CMNO,ISOGUE,3815
CALLE,IZANA,3820
CALLE,JACINTO ARZOLA CABRERA,3827
CMNO,JADE,3830
CALLE,JAEN,3835
CMNO,JARDINA,3845
CMNO,CERCADO GRANDE,3915
CALLE,JAZMIN (EL),3920
CALLE,GRECO (EL),3925
CALLE,JESUS MAYNAR DUPLA,3930
CALLE,JOAQUIN RODRIGO,3935
CALLE,JOAQUIN TURINA,3940
CALLE,JORGE MANRIQUE,3945
CALLE,JOROPO,3950
CALLE,JOSE A RODRIGUEZ AMADOR,3955
CALLE,JOSE ANTONIO,3960
CALLE,JOSE MARIA BALCELLS,3965
CALLE,JOSE CLAVIJO FAJARDO,3970
CMNO,JOSE MONTARAZ,3985
CALLE,JOSE PERAZA DE AYALA,3990
CALLE,JOSE DOMINGUEZ DORTA,3995
CALLE,JOSE VIERA Y CLAVIJO,4000
CMNO,JOSEFINA LA RASTROJA,4005
CMNO,JOVER,4015
CALLE,JUAN DE VERA,4025
CALLE,JUAN DELGADO PEREZ,4030
CALLE,JUAN FERNANDEZ,4035
CMNO,BARRANQUILLO TEJINA,4040
CALLE,JUAN HIPOLITO,4045
CALLE,JUAN NEGRIN VINA,4050
CALLE,JUAN PEDRO GARCIA,4055
CALLE,JUAN RAMON JIMENEZ,4060
CALLE,JUAN SEBASTIAN ELCANO,4065
CALLE,JUANA BLANCA,4070
PSAJE,DAMA (LA),4075
TRVAL,JUANA BLANCA TERCERA,4085
CMNO,JUANA LUISA,4090
CALLE,JUDAS TADEO,4095
CALLE,JUEGO (EL),4100
CMNO,DIANES,4105
CALLE,JULIO ROMERO DE TORRES,4115
PLAZA,JUNTA SUPREMA,4120
CALLE,JUPITER,4125
CALLE,JUSTICIA,4126
CALLE,KENIA,4130
CALLE,GERIA (LA),4135
CALLE,COTO (EL),4140
CALLE,LAJAS (LAS),4145
CALLE,ROCIO (EL) TACO,4150
CALLE,LANZAROTE,4155
CALLE,LAUREL (EL) SAN HONORATO,4160
CMNO,LAUREL (EL) EL ORTIGAL,4165
CMNO,LAUREL (EL) GUAMASA,4170
CALLE,LAURISILVA,4185
CALLE,LAZARO LOPEZ,4190
CALLE,LEGAZPI,4205
CALLE,LEOCADIO MACHADO,4210
CMNO,LEON Y PIMIENTA,4215
CALLE,LEONARDO DA VINCI,4220
CALLE,LEONARDO TORRIANI,4225
CALLE,LEONCIO RODRIGUEZ,4230
CALLE,LEOPOLDO MORALES,4240
CALLE,LIBIA,4245
CALLE,LIBRA,4250
CALLE,LINTERNA DIOGENES,4255
CALLE,TELEMACO,4265
CALLE,VEREDA DEL LLANO,4270
CMNO,LLAVES (LAS),4275
URB,LLOMBET,4276
CMNO,LLUVIA (LA),4280
CMNO,LOBO (EL),4285
PSAJE,LOMA COLINO (LA),4290
LUGAR,LOMO GUIRRE,4295
CMNO,LOMO LA CRUZ,4298
CALLE,INTERIOR,4330
CMNO,LOMO LARGO,4335
CALLE,TABARES LOMO LARGO,4340
CALLE,FATIMA LOMO LARGO,4345
CALLE,PRINCIPE DE ASTURIAS,4350
PSAJE,LOMO SOFIA,4360
CMNO,LOMO (EL) VALLE GUERRA,4365
PSAJE,LOMO (EL) TEJINA,4370
PSAJE,PISA,4371
CMNO,LOMO (EL) GUAMASA,4375
CALLE,LOPE DE GUERRA,4380
CALLE,LOPE DE GUERRA Y PENA,4385
CALLE,LOPE DE VEGA,4390
CALLE,OBISPO LOPEZ AUGUSTO,4400
AVDA,LORA TAMAYO,4405
CALLE,LORENZO HERNANDEZ ABAD,4410
FINCA,LOSADA,4415
AVDA,LUCAS VEGA,4420
CMNO,LUCCA,4430
CALLE,LUCHA (LA) LA CUESTA,4435
PSAJE,LUCIO RODRIGUEZ,4440
CALLE,LUGO Y HERRERA,4445
CMNO,LUIS ALVAREZ CASTRO,4450
PSAJE,LUIS ALVAREZ CRUZ,4455
CALLE,LUIS BRAILLE,4460
CMNO,LUIS CASCARILLA,4465
CALLE,MAGISTRAL LUIS REYES,4475
CALLE,LUIS VIVES,4480
CALLE,LUISA MACHADO,4485
CALLE,ESCULTOR LUJAN PEREZ,4490
CMNO,LUNA LLENA,4495
CALLE,LUNA (LA),4500
CALLE,LUZ (LA),4505
CALLE,SAN GERMAN,4510
CALLE,SAN PANCRACIO,4515
CALLE,SAN EPIFANIO,4520
CALLE,MACARENA (LA),4525
CALLE,MACHADO Y FIESCO,4530
CMNO,MADRE DEL AGUA,4545
CALLE,MAGALLANES,4550
CALLE,MAGARZA,4555
CALLE,MAGDALENA SANTOS,4560
CALLE,MAGISTRADO CAMPO LLARENA,4565
PSAJE,MAGO (EL) TRASERA,4570
CMNO,MAJADA (LA),4575
CALLE,MAJADAS (LAS),4580
CMNO,MAJANO (EL) VEREDA ALTA,4595
CMNO,MATO (EL) VALLE GUERRA,4600
CALLE,SAN BERNARDO,4605
CALLE,VENEZUELA LOS MAJUELOS,4610
AVDA,MAJUELOS (LOS),4615
CALLE,MALAGUENA (LA),4620
CMNO,MALAQUITA,4625
CMNO,MALVA,4630
CMNO,MANTECAS (LAS),4635
TRVAL,MANTECAS (LAS) PRIMERA,4640
CALLE,MANUEL DE FALLA,4645
CALLE,MANUEL DE OSSUNA,4650
CALLE,MANUEL DE VERA,4655
CALLE,MANUEL HERNANDEZ MARTIN,4665
PLAZA,MANUEL HERNANDEZ TEJINA,4670
CALLE,MANUEL MARRERO TORRES,4675
CALLE,MANUEL SANTAELLA,4680
URB,MANZANILLA (LA),4685
CLLON,MAQUILA,4690
PSAJE,MAQUINA (LA),4695
CALLE,MAR DEL CORAL,4700
CLLON,MARABU,4705
CALLE,MARACAYBO,4710
CALLE,DOCTOR MARANON,4715
CALLE,MARCELINO PERDOMO REYES,4720
CALLE,MARCO POLO,4725
CALLE,MARCOS REDONDO,4730
CMNO,MARFIL,4735
CMNO,MARGALLO,4745
CALLE,MARIA AUXILIADORA,4755
CALLE,MARIA LUISA,4765
CALLE,MARIA MAGDALENA,4770
CALLE,MARIA ROSA ALONSO,4775
CALLE,RINCON DE MARIANE,4780
CALLE,DRAGO (EL) LA CUESTA,2545
CALLE,ANCHIETA,2560
CMNO,EBANO,2565
CALLE,ECHEYDE,2570
CMNO,ECLIPSE DE SOL,2575
CALLE,EDUARDO DE ROO,2580
CALLE,EDUARDO WESTERDAHL,2590
CALLE,PORTILLO (EL),2595
CALLE,ELIAS AFONSO,2600
CALLE,ELIAS MUJICA,2605
CALLE,ELIAS SERRA RAFOLS,2610
CALLE,ELIAS ZEROLO,2615
CALLE,EMBUDO (EL),2620
CMNO,EMETERIO GIL,2625
CALLE,EMILIO GUTIERREZ SALAZAR,2630
CALLE,MARQUES DE CELADA,2635
CMNO,ENCINA (LA),2640
CMNO,ENEBRO,2645
CALLE,ENRIQUE GRANADOS,2650
CALLE,ENVITE (EL),2655
CMNO,ERA (LA) GUAMASA,2660
CALLE,ERA (LA) VALLE GUERRA,2670
CALLE,ERJOS,2675
CALLE,ERNESTO ASCANIO Y LEON HUERTA,2680
CALLE,ESCOBONAL,2695
CMNO,ESCOMBRERAS,2700
CALLE,ESCORPION,2705
CMNO,ESCRIBIENTE (EL),2710
CALLE,ESCUDOS (LOS),2715
CALLE,ESCULTOR ESTEVEZ,2720
CMNO,ESPARRAGAL (EL),2725
CALLE,ESPANAS (LAS),2730
CALLE,ESPERANTO,2735
PSAJE,MARCELINO PARRAFUNCHO,2750
PSAJE,HERRERO (EL),2755
CMNO,ESPIGA (LA),2760
CMNO,ESPINAL (EL),2765
CMNO,ESPINOSA GUAMASA,2770
CMNO,ESTACIONES (LAS),2775
CMNO,ESTADO MIRANDA,2780
CLLON,ESTEVEZ (LOS),2785
CMNO,ESTRELLA FUGAZ,2790
CALLE,ESTRELLA POLAR,2795
CALLE,EUCALIPTO GUAMASA,2800
CALLE,CABRERA PINTO,2810
CALLE,FAISAN (EL),2815
CALLE,FAJANA (LA),2820
CALLE,FASNIA,2825
CALLE,FATIMA TACO,2830
CMNO,FRANCISCO ALONSO DE LA ROSA,2835
CALLE,FRANCISCO MARIA PINTO,2840
CALLE,FEDERICO GARCIA LORCA,2845
PQUE,FELICIDAD (DE LA),2855
CALLE,FELIPE CASTILLO,2860
CALLE,FELIX CASANOVA,2865
CALLE,FELIX RODRIGUEZ DE LA FUENTE,2870
CMNO,FELIX TORRES,2872
RBLA,FERNANDEZ DE LA CRUZ,2875
CALLE,FERNANDO DIAZ CUTILLAS,2877
CLLON,FIGUEROA,2880
CALLE,FINCA EL CURA,2895
CALLE,JUAN BAUTISTA POGGIO,2905
CALLE,JOSE MAGDALENO,2910
CALLE,DONADO GUMIEL,2925
CALLE,FINCA MIGUEL,2935
CMNO,FISCAL,2940
CALLE,DOCTOR FLEMING,2945
CMNO,FLOR DE PASCUA,2950
CALLE,FLOR (LA),2955
PSAJE,FLORES (LAS),2970
CALLE,FLORESTA (LA),2975
CMNO,FLORIANES (LOS),2985
URB,FLORIDA (LA),2990
CALLE,FOLIA,2995
PLAZA,FONDA (LA),3000
FINCA,FONSECA,3005
CALLE,BRENA ALTA,3007
CMNO,FRAILES (LOS),3010
CALLE,FRANCISCO AFONSO CARRILLO,3015
CALLE,FRANCISCO BAEZ,3020
CALLE,FRANCISCO BELLO,3025
CLLON,FRANCISCO CABRERA,3030
CALLE,GIRASOL (EL),3040
CALLE,FRANCISCO MIRANDA,3060
CALLE,FRANCISCO PIZARRO,3065
CALLE,FRANCISCO RAMOS,3070
CALLE,FRANCO DE CASTILLA,3080
CALLE,FRANCO DE MEDINA,3085
PLAZA,FRAY ALBINO,3095
CALLE,FRESCURA (LA),3100
CMNO,FUENTE CANIZARES,3105
LUGAR,FUENTE LAS NEGRAS,3110
CALLE,PAIVA,3115
CALLE,AYTHAMI,3120
CALLE,ACHINECH,3125
CALLE,FUENTE (LA),3130
CALLE,FUERTEVENTURA,3140
CALLE,GALAXIA,3152
CALLE,GALLARDINA,3155
CALLE,GAMBIA,3160
CALLE,GARACHICO,3165
CALLE,GARAJONAY LOS RODEOS,3170
CALLE,GARAJONAY TACO,3175
CLLON,GARCIA HERNANDEZ,3180
CMNO,GARIMBA,3185
URB,GAVIAS,3190
CMNO,GAVIAS (LAS),3195
CMNO,VIRGEN DE CANDELARIA,3205
CALLE,GAVIOTA (LA),3215
CALLE,GEMINIS,3220
CALLE,GENERAL GUTIERREZ,3225
CALLE,GENOVA,3235
CALLE,GLORIETA (LA),3240
CALLE,GOMERA (LA) TACO,3245
BRANC,GONZALIANEZ,3255
CALLE,GONZALIANEZ,3260
CALLE,GOYA,3265
PSAJE,GRACIA (LA),3270
CALLE,GRACIOSA,3273
PLAZA,GRAN PODER (DEL),3275
CALLE,GRAN CANARIA,3280
AVDA,GRAN PODER (DEL),3285
CALLE,GRAN REY,3290
CALLE,GRAN TINERFE,3295
CALLE,GRANADA,3300
CALLE,GRANADILLA,3310
CMNO,GRANITO,3315
CALLE,GUACIMARA,3325
CMNO,GUADANA (LA),3330
URB,JARDINES DE GUAJARA,3335
URB,GUAJARA DELTA,3340
CALLE,GUANCHA (LA),3350
CALLE,GUANCHES (LOS),3355
CALLE,GUANCHES (LOS) TACO,3360
CMNO,GUILLEN,3365
TRVAL,GUILLEN PRIMERA,3370
CALLE,GUILLERMO PEREZ ALVAREZ,3375
CMNO,GUINCHO (EL),3380
PSAJE,CUESTA (LA),3385
CMNO,HACIENDAS (LAS),3395
FINCA,HARDISSON,3400
CALLE,HELECHERA (LA),3410
CALLE,HENRY DUNANT,3415
CALLE,HERACLIO SANCHEZ,3420
CALLE,BARTOLOME BENITEZ,3425
CALLE,HERMANO PEDRO,3430
PSAJE,HERMANO RAMON,3435
CALLE,HERMANOS MACHADO,3440
CALLE,HERMANOS MARRERO,3445
CALLE,HERMANOS PINZON,3450
CALLE,HERMANOS PUELLES,3455
CMNO,HERMANOS TABARES,3460
CALLE,HERNAN CORTES,3465
CALLE,HERNANDEZ AMADOR,3470
CLLON,HERNANDEZ,3475
CALLE,GENERAL FRANCO,3480
CMNO,HERRADURA (LA),3485
URB,HERRERA,3490
CMNO,HARINA (LA),3495
CALLE,HIERRO (EL),3500
CALLE,HIGUERA (LA) VALLE GUERRA,3505
CALLE,HIGUERA (LA),3510
CMNO,HIGUERA (LA) EL ORTIGAL,3515
TRVAL,HIGUERA (LA) PRIMERA,3520
CALLE,HIGUERAS DE DON FELIPE,3525
CALLE,SEVILLA,3530
CALLE,HINOJOSA (LA),3535
CLLON,HIPOLITO GONZALEZ,3540
CMNO,HOGUERA (LA),3542
CMNO,VIRGEN (LA),3550
PSAJE,CRUZ DE AFONSO,3555
CALLE,ASCHE,3560
CMNO,ZANGANOS (LOS),3565
CMNO,COLMENAS (LAS),3575
URB,HORNERA (LA),3581
CMNO,HORNERA (LA),3585
CALLE,VOLCAN HEKLA,3590
CALLE,TENDERETE,3595
CALLE,VOLCAN ETNA,3600
CALLE,VOLCAN VESUBIO,3605
CALLE,VOLCAN JAVA,3610
CALLE,LAPILLI,3615
CMNO,HORNILLO (EL),3620
CMNO,HORNO (EL),3625
CMNO,HOYA BAJA,3635
CMNO,HOYA DEL CAMELLO,3640
CALLE,PEDRO BETHENCOURT,5895
CALLE,PEDRO DE GUEZALA,5905
CALLE,POETA GARCIA CABRERA,5910
CALLE,PEDRO GONZALEZ LAS GAVIAS,5915
CALLE,PEDRO PINTO DE LA ROSA,5920
CMNO,PELIGRO (EL),5925
FINCA,PEMAR,5930
CALLE,PENSAMIENTO (EL),5935
CALLE,PENAS (LAS),5937
CMNO,PERALES (LOS),5940
CALLE,PERDIZ (LA),5945
CALLE,PEREGRINO GUAMASA,5950
CALLE,PEREZ BETHENCOURT,5955
CALLE,PEREZ GALDOS,5965
CMNO,PERLA,5970
CMNO,PESCADORES (LOS),5975
CALLE,PESO (EL),5980
CALLE,PETIRROJO (EL),5985
CMNO,POLLITOS (LOS),5986
CALLE,PEZ (EL),5990
CLLON,PENA (DE),5995
CLLON,PENA UNO,6000
CMNO,AVENAL (EL),6005
CALLE,PICASSO,6010
CMNO,JASPE,6025
CMNO,SALEM,6030
PSAJE,FLANDES,6035
CALLE,MONTANA JANDIA,6040
TRVAL,PICO (EL) PRIMERA,6045
CMNO,POVA (LA),6050
CMNO,PICO BERMEJO,6055
CALLE,PICONERA GUAMASA,6060
CMNO,PICONERA (LA) GENETO,6065
CMNO,PIEDRA POMEZ,6070
CALLE,PILAR (EL) TACO,6075
CALLE,PINAR (EL),6080
CALLE,PINO CANARIO,6085
CALLE,PINO (EL) GUAMASA,6090
CALLE,PINO (EL) LA CUESTA,6100
CALLE,PINO (EL) VALLE GUERRA,6105
CALLE,VIANA,6110
CMNO,PINO (EL) LA VEGA,6115
CALLE,PINTOR JOSE AGUIAR,6135
CALLE,PIO BAROJA,6140
CALLE,PIRAMIDES (LAS),6145
CMNO,PISA (DE),6150
CALLE,PISCIS,6155
CMNO,PIZONES (LOS),6160
CALLE,PITERA (LA) GUAMASA,6165
CMNO,PITERITA (LA),6170
ZONA,PITERITA (LA),6175
CALLE,BENTEJUI,6180
CALLE,DOCTOR PLANELLES,6205
CALLE,PLASENCIA,6210
CMNO,FLOR DE MUNDO,6215
CMNO,PLATINO,6220
PLAZA,ORFEON LA PAZ,6225
CALLE,PLUTON,6230
CALLE,POETA PERERA,6240
PLAZA,POLKA (LA),6250
CALLE,PONCE DE LEON,6255
CALLE,AZORIN,6260
CMNO,PORTEZUELO,6270
TRVAL,PORTEZUELO PRIMERA,6275
TRVAL,PORTEZUELO SEGUNDA,6290
CALLE,PORTUGAL,6305
CMNO,POZO CABILDO,6320
CALLE,POZO (EL),6325
CMNO,PRESAS DE OCAMPO,6330
CMNO,PRESA (LA),6340
CALLE,PRINCESA YRALLA,6345
CMNO,PRIMAVERA,6350
AVDA,PRIMO DE RIVERA,6355
CALLE,PRINCESA DACIL,6365
AVDA,UNION (LA) GUAJARA,6370
URB,PRINCESA YBALLA,6375
CALLE,PUENTE (EL) GUAJARA,6380
CALLE,PUENTE (EL) BARRIO NUEVO,6385
CMNO,PUERTITO (EL),6390
CALLE,PUERTO DE LA CRUZ,6395
PLAZA,PUERTO DE LA GUAIRA,6405
CALLE,PUERTO ESCONDIDO,6410
CMNO,LOMO EL PULPITO,6415
CTRA,GENERAL PUNTA DEL HIDALGO,6430
CALLE,PUNTO CUBANO,6435
CALLE,QUEVEDO,6440
CLLON,QUILLA (LA),6445
CALLE,QUINTERAS,6447
AVDA,RAFAEL GONZALEZ VERNETTA,6450
PLAZA,RAMAL (EL),6455
PLAZA,MANUEL HERNANDEZ,6460
CMNO,RAMBLA (LA),6465
CALLE,RAMON GARCIA ROJAS,6467
PLAZA,RAMON J FIGUEROA,6470
CALLE,RAMON Y CAJAL,6475
CALLE,TOSTADO,1890
CALLE,MOSTAZA,1895
CMNO,MICA (LA),1900
CMNO,GRAFITO,1905
CMNO,PLATA,1910
PSAJE,GOMERA (LA) TEJINA,1915
CALLE,ZURITA,1920
CMNO,CANADA (LA) EL ORTIGAL,1925
CALLE,COCHERA (LA),1930
CMNO,COBRE,1933
CMNO,COCOTERO (EL),1935
CALLE,CODORNIZ (LA),1940
CMNO,COLINA (LA),1945
URB,COLLAZOS CALLE A,1950
CALLE,COLON,1960
CALLE,RODRIGO DE TRIANA,1965
CALLE,COMETA HALLEY,1970
PSAJE,CONCEPCION SALAZAR,1975
PLAZA,CONCEPCION (LA),1985
CALLE,CONSISTORIO (EL),1990
CALLE,CONSTANCIA,1992
URB,CORAL VERDE,1995
URB,CORAL (EL),2000
CALLE,CORAZON DE JESUS VALLE GUERRA,2010
CMNO,CORAZONILLO,2015
CMNO,CORCEGA,2020
CALLE,CORDERA (LA),2025
CMNO,CORDILLERA (LA),2030
CALLE,CORDOBA,2032
AVDA,CORNISA DE ACHIMENCEY,2035
CALLE,COROMOTO,2045
CALLE,CORRALES (LOS),2055
CALLE,CORREGIDORES,2060
CMNO,COSTA GUAMASA,2065
CMNO,COSTA (LA) TEJINA,2070
CMNO,COSTA (LA) PUNTA DEL HIDALGO,2075
CMNO,CREMONA,2095
CMNO,CREPUSCULO,2100
PLAZA,CRISTO (EL),2105
CALLE,CRISTO (EL),2110
CALLE,QUINTIN BENITO,2120
CALLE,CRUCES (LAS),2125
CMNO,CRUCES (LAS),2130
CALLE,CRUZ CHICA (LA),2135
CALLE,CRUZ DE CANDELARIA,2140
CMNO,CRUZ DE CARIDAD,2145
CALLE,CRUZ DE GUERRA,2150
PLAZA,CRUZ DE PIEDRA,2160
CTRA,AL MONTE LAS MERCEDES,2170
CMNO,CRUZ (LA) TEJINA,2175
CMNO,CRUZ (LA) LA VEGA,2180
CTRA,TEJINA BAJAMAR,2205
CTRA,ANTIGUA PORTEZUELO,2210
CTRA,BAJAMAR PUNTA DEL HIDALGO,2215
CTRA,CAMPO DE GOLF,2218
CTRA,CUESTA TACO,2220
CTRA,GENERAL DEL NORTE,2245
CALLE,QUINTO (EL) TEJINA,2250
CTRA,GENERAL SAN LAZARO,2295
CTRA,GENERAL SANTA CRUZ LAGUNA,2300
CTRA,TEJINA TACORONTE,2310
CTRA,GENERAL VALLE GUERRA,2315
CTRA,TEJINA LA LAGUNA,2355
CALLE,VIRGEN DE BEGONA,2365
CTRA,ESPERANZA (LA),2370
CMNO,CUARZO,2375
CALLE,ROSALES (LOS) JARDINA,2380
CMNO,CUBANITO (EL),2385
CALLE,CUESTA DE PIEDRA,2395
CALLE,BARRANCO LAS CUEVAS,2410
CMNO,CULANTRILLO (EL),2415
CTRA,CURVA DE GRACIA,2420
CALLE,SANTO DOMINGO CUSTODIO,2425
CALLE,DAIDA,2430
CALLE,DAUTE,2435
URB,DAVILA,2440
CMNO,DEGOLLADA (LA),2445
CALLE,DELGADO BARRETO,2450
CLLON,DENIZ,2455
CMNO,DIAMANTE,2460
CLLON,DIAZ CONDE,2465
CALLE,DIEGO DE MONTAUDE,2470
CALLE,DIEGOS (LOS) GUAMASA,2475
CALLE,DIEGOS (LOS) EL ORTIGAL,2480
PLAZA,DOCTOR OLIVERA,2482
TRVAL,ANTEQUERA Y BOBADILLA,2485
CALLE,DOMINGO J MANRIQUE,2495
CALLE,DOMINGO PEREZ MINIK,2505
CALLE,MAGDALENA,2510
CALLE,DOMINGUEZ Y GUILLEN,2515
PLAZA,DON JULIAN,2520
CALLE,DON QUIJOTE,2525
CALLE,DON QUIJOTE LOS ANDENES,2530
CALLE,DONA,2535
CALLE,MARIANO DE COSSIO,4785
CALLE,MARINA (LA),4790
CALLE,MARISCAL SUCRE,4795
AVDA,MARITIMA PUNTA DEL HIDALGO,4800
CALLE,MARQUES DE BAJAMAR,4805
CALLE,HERREROS (LOS),4820
CMNO,MARREROS (LOS),4825
PSAJE,MARTE,4830
CALLE,MARTINEZ MORALES,4835
CALLE,MASCA,4845
CALLE,MATANZA (LA),4850
CMNO,MATIAS DE LA ROSA,4855
CALLE,MAYA,4860
CALLE,MAYANTIGO,4870
URB,MAYBER,4872
CALLE,MEDANO (EL),4880
CMNO,VINO (EL),4885
CMNO,MEDIANIAS (LAS),4890
PSAJE,ARRIETA,4895
PSAJE,DESVIO (EL),4900
CMNO,MEDIO (DEL) COROMOTO,4905
CMNO,MEDIO (DEL),4910
CALLE,TABAJOSTE,4915
CMNO,FERIA,4920
CALLE,MARCEROL,4925
CALLE,MEJICO,4930
CALLE,MENENDEZ PELAYO,4940
PLAZA,MERCADILLO LA CUESTA,4942
CMNO,VIEJO LAS MERCEDES,4945
CALLE,MERCEDES (LAS) LAS TORRES,4950
URB,MERCEDES (LAS),4955
PLAZA,MERCEDES (LAS),4960
CTRA,MESA MOTA,4970
PSAJE,MESA Y OCAMPO,4975
PSAJE,MESAS (LOS),4980
CALLE,MIGUEL HERNANDEZ,4990
CALLE,MILAGROSA (LA) LA CUESTA,4995
CALLE,MILAGROSA (LA) TACO,5005
AVDA,MILAN,5010
PSAJE,INTER,5015
CALLE,GOFIO (EL) TEJINA,5020
CMNO,PINO (EL) TEJINA,5025
CMNO,MILLO (EL),5030
CMNO,MINA (LA) LOS BALDIOS,5035
CMNO,MIRABAL GENETO,5050
CALLE,MOBBA,5055
CALLE,MOISES ALBERTO,5060
CLLON,MOLINO (EL) LA CUESTA,5070
CALLE,MOLINO (EL) SAN LAZARO,5075
CALLE,MOLINO (EL) LAS MERCEDES,5080
CALLE,MOLINOS DE AGUA,5090
CALLE,ESTADO ARAGUA,5095
URB,QUINTA (LA),5100
CALLE,MOGAN,5105
CALLE,ESTADO ALARA,5110
CALLE,MOLINOS DE SAN BENITO,5115
PSAJE,MOLINOS (LOS),5120
PLAZA,LLANO LOS MOLINOS,5130
CMNO,MONEDA (LA),5135
CALLE,MONJAS (LAS),5140
CALLE,MONTALMAR,5145
URB,MONTALMAR,5150
CALLE,MONTARAZ,5155
CALLE,MONTANA ABADES,5160
CALLE,MONTANA JEDEY,5165
CALLE,MONTITO (EL),5172
CMNO,MORAL (EL) LOS BALDIOS,5175
CALLE,MORAL (EL) VALLE GUERRA,5180
CALLE,MORALES,5185
CMNO,MOYA VALLE GUERRA,5190
CALLE,MOZART,5195
PLAZA,MUCHACHOS (LOS),5200
CALLE,MUELLE (EL),5205
CMNO,MULATO (EL) TEJINA,5210
CMNO,MULATO (EL) LAS GAVIAS,5212
CALLE,MURCIA,5215
CMNO,NACAR,5220
CALLE,NAGUAYAN,5225
CMNO,NAPOLES,5230
CALLE,NARANJO (EL),5235
CALLE,NARCISO DE VERA,5240
CALLE,ARZOBISPO ELIAS YANES,5245
CALLE,NAVA TOSCANA,5255
CALLE,YAYITA RIOS,5260
PSAJE,SAN ELIAS SAN LAZARO,5261
CALLE,NAVAL (LA),5265
CALLE,NAVEGANTES (LOS),5270
CALLE,NEPTUNO BAJAMAR,5280
CALLE,NEPTUNO GRACIA,5285
URB,NIEVES (LAS),5290
CALLE,ALCALA,5295
CALLE,NIEVES (LAS),5305
CALLE,NIGERIA,5310
CALLE,NIJOTA,5315
CALLE,NILO GARCIA GONZALEZ,5320
CMNO,NIQUEL,5325
CALLE,NISPEREROS (LOS),5330
CALLE,NIVARIA,5335
CMNO,NOGAL (EL),5345
CALLE,NUESTRA SENORA DE CANDELARIA,5350
CALLE,NUEVA LOS VALLES,5365
CALLE,VALLE GRAN REY,5375
CALLE,NUEVA VALLE GUERRA,5380
LUGAR,BARRIO NUEVO OFRA,5385
CALLE,NUNEZ DE BALBOA,5390
CALLE,SANTA CATALINA DE SIENA,5395
CALLE,SAN IGNACIO DE LOYOLA,5400
CALLE,OBISPO PEREZ CACERES,5405
TRAS,OBRAS PUBLICAS,5410
CALLE,OBSIDIANA,5415
CALLE,OCEANO ANTARTICO,5420
CALLE,OCEANO ARTICO,5425
CALLE,OCEANO ATLANTICO,5430
CALLE,OCEANO INDICO,5435
CALLE,OCEANO PACIFICO,5440
CMNO,LOMO DEL TRAZO,5450
CMNO,OLIVINA,5455
CALLE,NUNEZ DE LA PENA,5460
CALLE,OLOF PALME,5465
CALLE,OLVIDO,5470
CALLE,OMEGA,5475
CMNO,OPALO,5480
CALLE,ORACULO DE DELFOS,5485
PASEO,ORAMAS,5490
CMNO,ORANTIA,5495
CALLE,OREGANO (EL),5500
CALLE,ORELLANA,5510
CALLE,ORFEBRE VENTURA ALEMAN,5515
CALLE,ORION,5520
CMNO,ORO,5525
CALLE,ORQUIDEA,5530
CTRA,ORTIGAL (EL),5545
CALLE,OSA MAYOR,5550
CALLE,OSA MENOR,5555
CALLE,OSSUNA Y SABINON,5560
CMNO,OTONO,5565
CALLE,OXIGENO,5570
CMNO,MERCEDES,5580
PSAJE,PABLO CASALS,5590
AVDA,PABLO IGLESIAS,5595
CALLE,MONTANA PACHO,5600
CALLE,SAN JUAN BOSCO,5605
POLIG,PADRE ANCHIETA,5610
CALLE,PADRE HERRERA,5615
CALLE,PADRE MANJON,5620
CALLE,PADRE VICTORIA,5625
CMNO,PADUA,5630
CMNO,PAJALES (LOS),5640
CMNO,PAJARES (LOS),5650
CALLE,PAJARITO (EL),5655
CMNO,PALENZUELA,5660
CMNO,PALERMO,5675
CMNO,PALMA (LA) TEJINA,5680
CALLE,PALMA (LA) TACO,5690
CALLE,PALMA (LA) VALLE GUERRA,5700
CALLE,PALMERAS (LAS) TACO,5705
AVDA,PALMERAS (LAS),5710
PLAZA,PALMERAS (LAS),5715
CALLE,PALMERAS (LAS) BAJAMAR,5720
PSAJE,ROSADOS (LOS) LOS BALDIOS,5725
CMNO,PALMITA (LA),5730
CMNO,PALMITO (EL),5745
CALLE,VOLCAN TEIDE,5750
CALLE,PARAISO,5755
CMNO,PARED GRANDE,5765
PSAJE,PUENTE (EL) VALLE GUERRA,5770
CMNO,BIROMBA (LA),5775
CALLE,PARIS,5780
CMNO,PARMA (DE),5785
PSAJE,PARRA (LA),5795
CMNO,PARRADO,5800
CMNO,PARRAL (EL),5805
CALLE,PARROCO GARCIA PEREZ,5810
CALLE,PASCUALES (LOS),5815
CALLE,PASITO (EL) TRAVESERA,5820
CMNO,PASITO (EL),5825
CALLE,CIRUELO (EL),5830
CALLE,BOTA (LA),5835
CMNO,PASO ALTO,5840
CALLE,DOCTOR PASTEUR,5845
CALLE,CLAVELES (LOS),5850
CALLE,PATOS (LOS),5855
CALLE,PAULINO SANZ RAMIRO,5860
CMNO,PEDREGAL (EL) LOS VALLES,5865
CMNO,PEDREGAL (EL) GENETO,5870
CMNO,PEDRERA (LA) TEJINA,5875
CMNO,PEDRERA (LA) LOS BALDIOS,5885
CMNO,PEDRO ALVAREZ,5890
CTRA,VALLE TABARES,8205
CALLE,HAYA (LA),8220
CTRA,GENERAL DEL SUR,8225
