243,Distribuciones Hosteleras de Nivaria Betoret,NULL,Hostelería,San Miguel de Geneto,PICONERA (LA) GENETO,19-A,NULL,NULL,,
244,Bar La Cruzada,NULL,Hostelería,Zona 4 Aeropuerto,A CAMINO VALLADO,21,Los Rodeos,NULL,,
245,Bar Hamburguesería Mister Perrito,NULL,Hostelería,Zona 4 Aeropuerto,MARACAIBO,S/N,Los Rodeos,NULL,,
246,Sala de Fiestas Juanito,NULL,Hostelería,Zona 4 Aeropuerto,RODEO ALTO,2,La Esperanza,NULL,,
247,Cafetería Los Candiles,NULL,Hostelería,Zona 4 Aeropuerto,CTRA.DE LA ESPERANZA (TRV.1),Km2.2,La Esperanza,NULL,,
248,El Guachinche de Adela,NULL,Hostelería,San Lázaro,YUGO (EL),2-6,NULL,NULL,,
249,Rick´s Club,NULL,Hostelería,San Lázaro,SAN LAZARO,S/N,NULL,NULL,,
250,Bar La Granja,NULL,Hostelería,San Lázaro,SAN LAZARO,20,NULL,NULL,,
251,Bar Club Billar La Amistad,NULL,Hostelería,San Lázaro,GENERAL DEL NORTE,S/N,NULL,NULL,,
252,Mounty Café Bar,NULL,Hostelería,Centro,JUEGO (EL),14,NULL,NULL,,
253,Café 7,NULL,Hostelería,Centro,JUEGO (EL),7,NULL,NULL,,
254,Cafetería Chinguarime,NULL,Hostelería,Centro,SANTO DOMINGO,6,NULL,NULL,,
255,Nivaria,NULL,Hostelería,Centro,SAN FRANCISCO,11,Plaza del Adelantado,NULL,,
256,Casino de La Laguna,NULL,Hostelería,Centro,NAVA Y GRIMON,7,NULL,www.casinolalaguna.es,,
257,La Posada del Queso,NULL,Hostelería,Centro,BENCOMO,24,NULL,NULL,,
258,La Oveja Negra,NULL,Hostelería,Centro,DEAN PALAHI,22,NULL,la oveja negra,,
259,Castillos en el Aire,NULL,Hostelería,Centro,VIANA,45,NULL,NULL,,
260,Beers ,NULL,Hostelería,Centro,CAPITAN BROTONS,21,NULL,NULL,,
261,Churroteca,NULL,Hostelería,Centro,SANTO DOMINGO,6,NULL,NULL,,
262,Bar La Troja,NULL,Hostelería,Centro,SAN AGUSTIN,77,NULL,NULL,,
263,Gastrobar San Cristóbal ,NULL,Hostelería,Centro,CONCEPCION (LA),24,NULL,NULL,,
264,Art Café By Sushingourment,NULL,Hostelería,Centro,ASCANIO Y NIEVES,7,NULL,NULL,,
265,Terraza Kuatro,NULL,Hostelería,Centro,HERRADORES,86,NULL,NULL,,
266,Aquí Basterra,NULL,Hostelería,Centro,MANUEL DE OSSUNA,52,NULL,NULL,,
267,Cantina Mariachi,NULL,Hostelería,Guajara,GENERAL SANTA CRUZ LAGUNA,S/N,CC Alcampo,NULL,,
268,La Perla Negra,NULL,Hostelería,Guajara,GENERAL SANTA CRUZ LAGUNA,S/N,CC Alcampo,La Perla Negra. com,,
269,Tasca Mi Abuelo,NULL,Hostelería,Barrio Nuevo,DOCTOR PASTEUR,74,NULL,NULL,,
270,Tasca Ven y Pica,NULL,Hostelería,Zona 4 Aeropuerto,CTRA.DE LA ESPERANZA (TRV.1),KM 3 nº 34,La Esperanza,NULL,,
271,La Ruta,NULL,Hostelería,Guamasa,GENERAL DEL NORTE,120,Cruz Chica,NULL,,
272,Casa Chano,NULL,Hostelería,Guamasa,MAJANO,EL,17,NULL,NULL,
273,Buen Bouquet,NULL,Hostelería,Guamasa,GENERAL DEL NORTE,210,NULL,NULL,,
274,Discoteca Brandy´s,NULL,Hostelería,Guamasa,GENERAL DEL NORTE,182,NULL,NULL,,
275,Café El Paso,NULL,Hostelería,Guamasa,GENERAL DEL NORTE,164,NULL,www.elpasobar.com,,
276,Piss - Pass,NULL,Hostelería,Guamasa,GENERAL DEL NORTE,Km 14,6,NULL,NULL,
277,Bar Cafetería El Faro,NULL,Hostelería,Guamasa,GENERAL DEL NORTE,S/N,NULL,NULL,,
278,Cafetería Bunker,NULL,Hostelería,Guamasa,GENERAL DEL NORTE,181,NULL,NULL,,
279,Casa Portela,NULL,Hostelería,Guamasa,TABARES (TRV.9),63,NULL,NULL,,
280,Tasca Los Rodeos,NULL,Hostelería,Guamasa,GENERAL DEL NORTE,KM 13,NULL,NULL,,
281,Cafetería Koaca,NULL,Hostelería,Guamasa,CANADA (LA) GUAMASA,49,NULL,NULL,,
282,El Hacón,NULL,Hostelería,Guamasa,RODEOS (LOS),22,NULL,NULL,,
283,Mi Consulta,NULL,Hostelería,Centro,ADELANTADO,5,Plaza del Adelantado,NULL,,
284,CafeteríaSamoa,NULL,Hostelería,Centro,AGUERE,S/N,NULL,NULL,,
285,Bar Doctor Olivera,NULL,Hostelería,Centro,DOCTOR OLIVERA,4,NULL,NULL,,
286,Bar Caballo Blanco,NULL,Hostelería,Centro,DOCTOR OLIVERA,7,Pz Dr. Olivera 07 Cp 38202,NULL,,
287,Cafetería El Brezo,NULL,Hostelería,Centro,ESCULTOR ESTEVEZ,S/N,NULL,NULL,,
288,Zumería Cafetería Bachata,NULL,Hostelería,Centro,HERACLIO SANCHEZ,S/N,NULL,NULL,,
289,Casa Peter,NULL,Hostelería,Centro,NUNEZ DE LA PENA,3,NULL,NULL,,
290,La Confitería,NULL,Hostelería,Centro,SAN JUAN,17,NULL,NULL,,
291,Cafeteria El Molino,NULL,Hostelería,Centro,SAN JUAN,19,Cl San Juan 19 Cp 38203,NULL,,
292,Bar Avenida,NULL,Hostelería,Centro,TRINIDAD (DE),29,NULL,NULL,,
293,Zumería Nador,NULL,Hostelería,Centro,TRINIDAD (DE),BL. 12,NULL,NULL,,
294,Arepera Siguaraya,NULL,Hostelería,Zona 4 Aeropuerto,CAMPO DE GOLF,S/N,NULL,NULL,,
295,La Ruta del Guachinche ,NULL,Hostelería,Zona 4 Aeropuerto,CAMPO DE GOLF,S/N,NULL,NULL,,
296,Café Careca,NULL,Hostelería,Zona 4 Aeropuerto,Aeropuerto Norte,S/N,NULL,NULL,,
297,Café Select,NULL,Hostelería,Zona 4 Aeropuerto,Aeropuerto Norte,S/N,NULL,NULL,,
298,Caffé Ritazza,NULL,Hostelería,Zona 4 Aeropuerto,Aeropuerto Norte,S/N,NULL,NULL,,
299,Cafetería El Postre,NULL,Hostelería,Zona 4 Aeropuerto,GENERAL DEL NORTE,4,NULL,NULL,,
300,Bar Sanluis,NULL,Hostelería,Los Baldíos,MEDIO (DEL),177,NULL,NULL,,
301,El Refugio,NULL,Hostelería,Los Baldíos,SAN FRANCISCO DE PAULA,S/N,NULL,NULL,,
302,Merendero Don Pepe,NULL,Hostelería,Los Baldíos,SAN FRANCISCO DE PAULA,188,NULL,NULL,,
303,La Casita de Ana,NULL,Hostelería,Los Baldíos,SAN FRANCISCO DE PAULA,107,NULL,NULL,,
304,Bar Marrero Rivas,NULL,Hostelería,Los Baldíos,SAN FRANCISCO DE PAULA,159,NULL,NULL,,
305,Casa Bar Argelio,NULL,Hostelería,Los Baldíos,MEDIO (DEL),68,NULL,NULL,,
306,Guachinche Los CaNizos,NULL,Hostelería,Los Baldíos,SAN FRANCISCO DE PAULA,137,NULL,NULL,,
307,Bar Isla del Fuego,NULL,Hostelería,Los Baldíos,FRESCURA (LA),1,NULL,NULL,,
308,"Bar Viruta ""El Chamo""",NULL,Hostelería,El Coromoto,REPUBLICA DE VENEZUELA,98,NULL,NULL,,
309,Bar La Cruzada,NULL,Hostelería,El Coromoto,VALLADO (EL),21,NULL,NULL,,
310,Taberna Francco,NULL,Hostelería,El Coromoto,VALLADO (EL),63,NULL,NULL,,
311,Perrito Star,NULL,Hostelería,El Coromoto,MARACAIBO,22,NULL,NULL,,
312,La Esquina Dorada,NULL,Hostelería,El Coromoto,VALLADO (EL),66,NULL,NULL,,
313,Tasca Honorio,NULL,Hostelería,San Bartolomé de Geneto,GUACIMARA,176,NULL,NULL,,
314,Bar Pedro,NULL,Hostelería,La Verdellada,BUENAVENTURA BONNET,S/N,NULL,NULL,,
315,Bar Mana,NULL,Hostelería,La Verdellada,FRANCISCO AFONSO CARRILLO,52,NULL,NULL,,
316,Don Luis,NULL,Hostelería,La Verdellada,SALLE (LA),4,NULL,NULL,,
317,Tireh Coffee Shop Bar Cafetería,NULL,Hostelería,La Verdellada,TIMOTEO ALBERTO DELGADO,S/N,NULL,NULL,,
318,Cafe - Latte,NULL,Hostelería,La Milagrosa,BARCELONA,8,NULL,NULL,,
319,Milano Fun y Music,NULL,Hostelería,La Milagrosa,CALVO SOTELO,28,NULL,NULL,,
320,El Búho Club  ,NULL,Hostelería,La Milagrosa,CATEDRAL,3,NULL,NULL,,
321,Bar La Catedral,NULL,Hostelería,La Milagrosa,CATEDRAL,S/N,NULL,NULL,,
322,Limbo Pub,NULL,Hostelería,La Milagrosa,CATEDRAL,S/N,NULL,NULL,,
323,Pirata Brasileiro,NULL,Hostelería,La Milagrosa,DOCTOR ANTONIO GONZALEZ,5,NULL,NULL,,
324,Ohara´s Pub,NULL,Hostelería,La Milagrosa,DOCTOR ANTONIO GONZALEZ,12,NULL,NULL,,
325,Guachinche Paraíso,NULL,Hostelería,La Milagrosa,DOCTOR ANTONIO GONZALEZ,12,NULL,NULL,,
326,Bar La Esquina,NULL,Hostelería,La Milagrosa,DOCTOR ANTONIO GONZALEZ,12,NULL,NULL,,
327,Bar La Orchila,NULL,Hostelería,La Milagrosa,DOCTOR ANTONIO GONZALEZ,13,NULL,NULL,,
328,Nibbana Bar,NULL,Hostelería,La Milagrosa,DOCTOR ANTONIO GONZALEZ,13,NULL,NULL,,
329,Cafetería La Troya,NULL,Hostelería,La Milagrosa,DOCTOR ANTONIO GONZALEZ,15,NULL,NULL,,
330,Embassy Bar,NULL,Hostelería,La Milagrosa,DOCTOR ANTONIO GONZALEZ,15,NULL,NULL,,
331,3ª Avenida,NULL,Hostelería,La Milagrosa,DOCTOR ANTONIO GONZALEZ,17,NULL,NULL,,
332,Strasse,NULL,Hostelería,La Milagrosa,DOCTOR ANTONIO GONZALEZ,17,NULL,NULL,,
333,La Ezquina,NULL,Hostelería,La Milagrosa,DOCTOR ANTONIO GONZALEZ,17,NULL,NULL,,
334,DPNDE,NULL,Hostelería,La Milagrosa,DOCTOR ANTONIO GONZALEZ,17,NULL,NULL,,
335,Bar Clok,NULL,Hostelería,La Milagrosa,DOCTOR ZAMENHOFF,4,NULL,NULL,,
336,Pub Haring,NULL,Hostelería,La Milagrosa,DOCTOR ZAMENHOFF,9,NULL,NULL,,
337,Entrecopas,NULL,Hostelería,La Milagrosa,ELIAS SERRA RAFOLS,4,NULL,NULL,,
338,Sócrates,NULL,Hostelería,La Milagrosa,ELIAS SERRA RAFOLS,6,NULL,NULL,,
339,Cafetería Zipi Zape,NULL,Hostelería,La Milagrosa,ELIAS SERRA RAFOLS,8,NULL,NULL,,
340,Monkey - Monkey,NULL,Hostelería,La Milagrosa,ELIAS SERRA RAFOLS,10,NULL,NULL,,
341,La Chupitería,NULL,Hostelería,La Milagrosa,ELIAS SERRA RAFOLS,10,NULL,NULL,,
342,Er Médico,NULL,Hostelería,La Milagrosa,ELIAS SERRA RAFOLS,27,MARIA ROSA ALONSO ,NULL,,
343,Bar Bambú,NULL,Hostelería,La Milagrosa,MARIA DEL CRISTO OSSUNA,12,NULL,NULL,,
344,Cafetería Isora,NULL,Hostelería,La Higuerita,MARIA ROSA ALONSO,13,NULL,NULL,,
345,Bar Vistamar,NULL,Hostelería,La Higuerita,MARIA ROSA ALONSO,7,NULL,NULL,,
346,La Cocina de Angeles,NULL,Hostelería,La Higuerita,RECTORA MARÍA LUISA TEJEDOR SALGUERO,S/N,NULL,www.lacocinadeangeles.es,,
347,Bar La Candelaria,NULL,Hostelería,La Cuesta,SANTA EULALIA,18,Bº La Candelaria,NULL,,
348,Sandy´s,NULL,Hostelería,La Cuesta,MARIA MAGDALENA,1,Bº La Candelaria,NULL,,
349,Hamburguesería Vamos Pa´La Esquina,NULL,Hostelería,La Cuesta,MACHADO Y FIESCO,53,Bº La Candelaria,NULL,,
350,Bar Plaza,NULL,Hostelería,La Cuesta,MACHADO Y FIESCO,55,Bº La Candelaria,NULL,,
351,Bar Solera,NULL,Hostelería,Centro,ASCANIO Y NIEVES,9,NULL,NULL,,
352,Cafetería San Agustín,NULL,Hostelería,Centro,SAN AGUSTIN,3,A,NULL,,
353,Bar Jinama,NULL,Hostelería,La Cuesta,VIRGEN BLANCA,21,Princesa Yballa,NULL,,
354,Bar Cafetería Princesa Yballa,NULL,Hostelería,La Cuesta,SAN IGNACIO DE LOYOLA,36,Princesa Yballa,NULL,,
355,Bar Vilaflor,NULL,Hostelería,La Cuesta,SAN IGNACIO DE LOYOLA,97,Princesa Yballa,NULL,,
356,Bar Félix ,NULL,Hostelería,La Cuesta,JOSE ANTONIO,4,Bº Obispado,NULL,,
357,Cafetería El Drago,NULL,Hostelería,La Cuesta,SAN MAXIMILIANO KOLBE,5,Vistabella,NULL,,
358,Cafetería Frías ,NULL,Hostelería,La Cuesta,NARCISO DE VERA,9,Bº La Candelaria,NULL,,
359,Bar Las Tejitas,NULL,Hostelería,La Cuesta,NARCISO DE VERA,42,Bº La Candelaria,NULL,,
360,Bodega Domingo,NULL,Hostelería,La Cuesta,NARCISO DE VERA,54,Bº La Candelaria,NULL,,
361,Bar Morales,NULL,Hostelería,La Cuesta,VEINTISEIS DE DICIEMBRE,68,Bº La Candelaria,NULL,,
362,Cafetería Pastelería Armonía,NULL,Hostelería,La Cuesta,ARMONIA,4,Bº La Candelaria,NULL,,
363,Bar Taxista ,NULL,Hostelería,La Cuesta,OLVIDO,14,Bº La Candelaria,NULL,,
364,Bar Tajinaste,NULL,Hostelería,La Cuesta,ABREU Y VALDES,15,Bº La Candelaria,NULL,,
365,Bar El Drago,NULL,Hostelería,La Cuesta,LOS ADELANTADOS,116,Bº La Candelaria,NULL,,
366,El Rey del TequeNo,NULL,Hostelería,La Cuesta,PINO (EL) LA CUESTA,11,Vistabella,NULL,,
367,Sultán Kebab,NULL,Hostelería,La Milagrosa,LORA TAMAYO,local 5,NULL,NULL,,
368,Bar Los Pinos,NULL,Hostelería,La Cuesta,BARRIO NUEVO DE OFRA,2,Bº Nuevo Ofra,Bar Restaurante Los Pinos,,
369,Recreativos La Cuesta,NULL,Hostelería,La Cuesta,CTRA.GENERAL LA CUESTA-TACO (TRV.2),4,La Cuesta,NULL,,
370,Cafeteria Arepera Los Llanos,NULL,Hostelería,La Cuesta,CTRA.GENERAL LA CUESTA-TACO (TRV.2),15,La Cuesta,NULL,,
371,Arepera Bolivar,NULL,Hostelería,La Cuesta,CTRA.GENERAL LA CUESTA-TACO (TRV.2),35,La Cuesta,NULL,,
372,Cafetería El Rincón de Lucía ,NULL,Hostelería,La Cuesta,FRANCO DE MEDINA,41,Bº La Candelaria,NULL,,
373,Bar El Hoyo,NULL,Hostelería,La Cuesta,HOYO (EL),7,Valle Jiménez ,NULL,,
374,Dulcería-Cafetería Gloria,NULL,Hostelería,La Cuesta,EDUARDO DE ROO,2,Bº La Candelaria,NULL,,
375,Bar El Yugo,NULL,Hostelería,La Cuesta,EDUARDO DE ROO,64,Bº La Candelaria,NULL,,
376,Pensión Medina,NULL,Hostelería,La Cuesta,EDUARDO DE ROO,72,Bº La Candelaria,NULL,,
377,Bar Cafetería El Alpende,NULL,Hostelería,La Higuerita,RECTORA MARÍA LUISA TEJEDOR SALGUERO,42,NULL,Cafetería El Alpende,,
378,El Monstruo de las Arepas,NULL,Hostelería,La Higuerita,RECTORA MARÍA LUISA TEJEDOR SALGUERO,Local 6,NULL,NULL,,
379,Bar Tranvía,NULL,Hostelería,La Cuesta,CTRA.GENERAL LA CUESTA-TACO (TRV.2),58,La Cuesta,NULL,,
380,Bar Los Amigos,NULL,Hostelería,La Cuesta,CTRA.GENERAL LA CUESTA-TACO (TRV.2),290,La Cuesta,NULL,,
381,Cafetería Zumería Deja - Vu,NULL,Hostelería,La Cuesta,CTRA.VALLE TABARES (PARALELA),24,Valle Tabares,NULL,,
382,Bar Ambrosio y Holanda ,NULL,Hostelería,La Cuesta,MARQUES DE BAJAMAR,36,Bº La Candelaria,NULL,,
383,Zumería Tropicana,NULL,Hostelería,La Cuesta,MENCEYES (LOS),13,La Cuesta,NULL,,
384,Bar Arturo,NULL,Hostelería,La Cuesta,CTRA.VALLE TABARES (PARALELA),148,Valle Tabares,NULL,,
385,Cafetería Churrería El Molino ,NULL,Hostelería,La Cuesta,MENCEYES (LOS),26,La Cuesta,NULL,,
386,Vecchia Época ,NULL,Hostelería,La Cuesta,MENCEYES (LOS),36,La Cuesta,NULL,,
387,Cafetería Mencey,NULL,Hostelería,La Cuesta,MENCEYES (LOS),286,La Cuesta,NULL,,
388,Bar Garoe,NULL,Hostelería,La Cuesta,MENCEYES (LOS),305,La Cuesta,NULL,,
389,Arepera Famara,NULL,Hostelería,La Cuesta,MENCEYES (LOS),362,La Cuesta,areperafamara,,
390,Bar La Candela,NULL,Hostelería,La Cuesta,MENCEYES (LOS),365,La Cuesta,Bar La Candela,,
391,Cafetería Boutique Los Ángeles,NULL,Hostelería,La Cuesta,MENCEYES (LOS),366,La Cuesta,NULL,,
392,Cafetería Los Menceyes,NULL,Hostelería,La Cuesta,MENCEYES (LOS),441,La Cuesta,NULL,,
393,Quintuma,NULL,Hostelería,La Cuesta,MENCEYES (LOS),85,La Cuesta,NULL,,
394,Bar Casa Emilio,NULL,Hostelería,La Cuesta,NARCISO DE VERA,77,Bª La Candelaria,NULL,,
395,Satori Bar Cafetería,NULL,Hostelería,Gracia,OSA MAYOR,51/52,NULL,NULL,,
396,Caffé Caffé Plaza,NULL,Hostelería,La Cuesta,PLAZA DEL TRANVÍA,1,La Cuesta,caffecaffeplaza,,
397,Bar La Linde,NULL,Hostelería,La Cuesta,VIRGEN DE BEGONA,38,Vistabella,NULL,,
398,Cafetería Parque La Vega,NULL,Hostelería,Vega Lagunera,REPUBLICA ARGENTINA,S/N,NULL,NULL,,
399,Cafeteria Hesperides,NULL,Hostelería,Centro,TRINIDAD (DE),21,NULL,NULL,,
400,Panaria,NULL,Hostelería,Centro,OBISPO REY REDONDO,47,NULL,NULL,,
401,Aguere Café,NULL,Hostelería,Centro,TEIDE,5,NULL,NULL,,
402,Toke - Cafetería,NULL,Hostelería,Centro,SANTO DOMINGO,26,NULL,NULL,,
403,Bar Los Bomberos,NULL,Hostelería,Las Mercedes,REPUBLICA ARGENTINA,104,NULL,NULL,,
404,Cafetería Adan,NULL,Hostelería,Gracia,HORNERA (LA),82,NULL,NULL,,
405,Café Campus,NULL,Hostelería,Gracia,ANDROMEDA (PROLONGACION),S/N,NULL,NULL,,
406,Bar Cobra,NULL,Hostelería,Gracia,OSA MENOR,5,NULL,NULL,,
407,Bar Bellavista,NULL,Hostelería,San Matías,SAN VICENTE SAN MATIAS,S/N,NULL,NULL,,
408,SR. Perrito,NULL,Hostelería,San Matías,SANTO TOMAS DE AQUINO,S/N,NULL,NULL,,
409,Bar Acuario,NULL,Hostelería,San Matías,SAN JUAN BAUTISTA,S/N,NULL,NULL,,
410,Bar El Duque,NULL,Hostelería,San Matías,SAN PLACIDO,S/N,NULL,NULL,,
411,Bar Domingo (La Barranquera),NULL,Hostelería,Valle de Guerra,CORAL (EL) LA BARRANQUERA,17,NULL,NULL,,
412,Bar Campo de Lucha,NULL,Hostelería,Barrio Nuevo,DRAGO (EL) BARRIO NUEVO,S/N,NULL,NULL,,
413,Bar Restaurante Baloo,NULL,Hostelería,Valle de Guerra,CALVARIO (EL) VALLE GUERRA,S/N,NULL,NULL,,
414,Bar San Cristóbal ,NULL,Hostelería,La Milagrosa,SAN CRISTOBAL,S/N,NULL,NULL,,
415,Bar Renault,NULL,Hostelería,Camino La Villa,VILLA (LA),145,Camino La Villa,NULL,,
416,Bar Unión La Paz,NULL,Hostelería,La Cuesta,VIRGEN DE BEGONA,22,Vistabella,NULL,,
417,Bar Billarg La Cuesta,NULL,Hostelería,La Cuesta,MARTINEZ MORALES,8,Vistabella,NULL,,
418,Recreativos Wendy,NULL,Hostelería,La Cuesta,CTRA.GENERAL LA CUESTA-TACO (TRV.2),4,La Cuesta,NULL,,
419,Bar Cafetería Rufu - Fu,NULL,Hostelería,La Cuesta,CTRA.GENERAL LA CUESTA-TACO (TRV.2),6,La Cuesta,NULL,,
420,Bar Casa PeNa,NULL,Hostelería,La Cuesta,CTRA.GENERAL LA CUESTA-TACO (TRV.2),66,La Cuesta,NULL,,
421,Bar La Nasa,NULL,Hostelería,La Cuesta,CTRA.GENERAL LA CUESTA-TACO (TRV.2),108,La Cuesta,NULL,,
422,Bar - Cafetería 3 de Abril,NULL,Hostelería,La Cuesta,CTRA.GENERAL LA CUESTA-TACO (TRV.2),108,La Cuesta,NULL,,
423,Campo y Mar Cafetería,NULL,Hostelería,La Cuesta,VALLE TABARES,97,Valle Tabares,NULL,,
424,El Huerto,NULL,Hostelería,Centro,TABARES DE CALA,12,NULL,NULL,,
425,Bar Cafetería Cita Previa,NULL,Hostelería,San Benito,PADRE ANCHIETA,53,NULL,NULL,,
426,Hamburguesería Casa Juan,NULL,Hostelería,Centro,SAN JUAN,68,NULL,NULL,,
427,Bar Tacande,NULL,Hostelería,Bajamar,GRAN PODER (DEL),4,NULL,NULL,,
428,Bar Casa Gaspar,NULL,Hostelería,El Coromoto,REPUBLICA DE VENEZUELA,73,NULL,NULL,,
429,Bar Muzafa,NULL,Hostelería,La Cuesta,BIERZO (EL),S/N,Urb. La Florida,NULL,,
430,Asador La Florida,NULL,Hostelería,La Cuesta,BIERZO (EL),S/N,Urb. La Florida,NULL,,
431,Bar Colombino,NULL,Hostelería,La Cuesta,FRANCISCO RAMOS,5,Bª La Candelaria,NULL,,
432,Cafetería Molina ,NULL,Hostelería,Centro,SAN JUAN,72,NULL,NULL,,
433,Bar Valverde,NULL,Hostelería,La Cuesta,SANTA CATALINA DE SIENA,8 local 1,Princesa Yballa,NULL,,
434,Bar Paco,NULL,Hostelería,La Cuesta,SANTA CATALINA DE SIENA,35,Princesa Yballa ,NULL,,
435,Bar La Fuente,NULL,Hostelería,La Cuesta,SANTA CATALINA DE SIENA,30,Princesa Yballa ,NULL,,
436,Tasca La Tapita,NULL,Hostelería,La Cuesta,SANTA CATALINA DE SIENA,2,Princesa Yballa,NULL,,
437,Hamburguesería Odón,NULL,Hostelería,San Benito,MAYA,55,NULL,NULL,,
438,Guachinche Mary Carmen (Las Tejas),NULL,Hostelería,San Lázaro,TORNERO SEGUNDA DERECHA,S/N,NULL,NULL,,
439,Como En Casa,NULL,Hostelería,La Cuesta,MENCEYES (LOS),166,La Cuesta,NULL,,
440,Bar  La Perrita Golosa (Snackbar),NULL,Hostelería,La Cuesta,AVENIDA INGENIEROS,26,La Cuesta,NULL,,
441,Bar En La Esquina te Espero,NULL,Hostelería,La Cuesta,CTRA.GENERAL LA CUESTA-TACO (TRV.2),6,La Cuesta,NULL,,
442,Cafetería Los Angeles II,NULL,Hostelería,La Higuerita,MARIA ROSA ALONSO,1,NULL,NULL,,
443,Hamburguesería Capricho,NULL,Hostelería,Barrio de la Salud Alto,DOMINGO J MANRIQUE,78,NULL,NULL,,
444,Bar Central (Tejina),NULL,Hostelería,Tejina,MANUEL HERNANDEZ TEJINA,1,NULL,NULL,,
445,Bar Central (Valle Guerra),NULL,Hostelería,Valle de Guerra,TEJINA TACORONTE,122,NULL,NULL,,
446,Bar El Cano,NULL,Hostelería,San Matías,SAN PATRICIO,39,Local 1,NULL,,
447,Hamburguesería Noa,NULL,Hostelería,San Matías,SANTO ANGEL DE LA GUARDA,27,NULL,NULL,,
448,Bar Rincón Richard,NULL,Hostelería,San Matías,HIERRO (EL),37,NULL,NULL,,
449,Echate Algo,NULL,Hostelería,San Matías,SANTO TOMAS DE AQUINO,6,NULL,NULL,,
450,Arepera La Guaira,NULL,Hostelería,Taco,AGUERE,1,San Jerónimo,NULL,,
451,Hamburguesería Ramón,NULL,Hostelería,Taco,BEJEQUE,53,San Jerónimo,NULL,,
452,Bar Central (Cardonal),NULL,Hostelería,Taco,CARDONAL (EL),20,El Cardonal,NULL,,
453,Bar Cafetería Azul,NULL,Hostelería,Taco,CARDONAL (EL),S/N,El Cardonal ,NULL,,
454,Bar El Cardonal,NULL,Hostelería,Taco,CARDONAL (EL),S/N,El Cardonal,NULL,,
455,Restaurante Las Cancelas,NULL,Hostelería,Taco,CTRA.GENERAL LA CUESTA-TACO (TRV.2),S/N,Taco,NULL,,
456,Bar Tenderete,NULL,Hostelería,Taco,ESPRONCEDA,2,San Jerónimo,NULL,,
457,Bar Amaya,NULL,Hostelería,Taco,ESPRONCEDA,S/N,San Jerónimo,NULL,,
458,Cafetería Miriam,NULL,Hostelería,Taco,GENERAL EL ROSARIO,29,Taco,NULL,,
459,Perrito Peporro,NULL,Hostelería,La Cuesta,MENCEYES (LOS),431,NULL,NULL,,
460,Bar Cafetería Tamanaco,NULL,Hostelería,Taco,GENERAL EL ROSARIO,47,Taco,NULL,,
461,Zipi - Zape,NULL,Hostelería,Taco,GENERAL EL ROSARIO,KM6,Taco,NULL,,
462,Churrería Tomás,NULL,Hostelería,Taco,GENERAL EL ROSARIO,S/N,Taco,NULL,,
463,Café París ,NULL,Hostelería,Taco,GENERAL EL ROSARIO,S/N,Taco,NULL,,
464,Cafetería La Oficina,NULL,Hostelería,Taco,MARCO POLO,S/N,San Jerónimo,NULL,,
465,Bar Guay,NULL,Hostelería,Taco,MARIA LUISA,9,San Jerónimo,NULL,,
466,El TequeNo.es,NULL,Hostelería,La Cuesta,VEINTISEIS DE DICIEMBRE,26,Bº La Candelaria,NULL,,
467, Finca Mac Kay Celebración de Eventos,NULL,Hostelería,La Cuesta,MENCEYES (LOS),120,NULL,www.fincamackay.es,,
468,Chocolate Rock Company,NULL,Hostelería,Taco,MENCEY ZEBENZUY,10,San Jerónimo,NULL,,
469,Bar Marvic,NULL,Hostelería,Taco,MOISES ALBERTO,5,San Jerónimo,NULL,,
470,Bar El Coral,NULL,Hostelería,Taco,NIVARIA,30,San Jerónimo,NULL,,
471,Bar Hamburguesería Los Chamos,NULL,Hostelería,Taco,ROSA DE CALEYA,27-A,Taco,NULL,,
472,Bar Vera Cruz,NULL,Hostelería,Taco,SAN MIGUEL DE CHIMISAY,13,El Cardonal,NULL,,
473,Bar Cafetería Dylan,NULL,Hostelería,Taco,SAN MIGUEL DE CHIMISAY,22,El Cardonal,NULL,,
474,Bar La Peseta,NULL,Hostelería,Taco,SAN MIGUEL DE CHIMISAY,22,El Cardonal,NULL,,
475,Bodegón Colombino,NULL,Hostelería,Taco,SAN MIGUEL DE CHIMISAY,62,El Cardonal,NULL,,
476,Que Sabroson (Taco),NULL,Hostelería,Taco,SAN MIGUEL DE CHIMISAY,72,El Cardonal,NULL,,
477,Bodegón Negrín,NULL,Hostelería,Taco,SAN MIGUEL DE CHIMISAY,82,El Cardonal,NULL,,
478,Perrito C. Star,NULL,Hostelería,Taco,SAN MIGUEL DE CHIMISAY,Bloque 81 ,El Cardonal,NULL,,
479,Pastelería Flor,NULL,Hostelería,Taco,SAN MIGUEL DE CHIMISAY,80,El Cardonal,NULL,,
480,Bodegón Rancho Canario,NULL,Hostelería,Taco,SANTO DOMINGO CUSTODIO,27,El Cardonal,bodegonranchocanario.es,,
481,Telepizza (Taco),NULL,Hostelería,Taco,TACO (DE),136,Taco,NULL,,
482,Cafetería Santa Cruz,NULL,Hostelería,Taco,TACO (DE),145,Taco,NULL,,
483,Asadero San Jerónimo,NULL,Hostelería,Taco,TACO (DE),152,Taco,NULL,,
484,Bar Los Garrafones,NULL,Hostelería,Taco,TACO (DE),152,Taco,NULL,,
485,Bar Central (Taco),NULL,Hostelería,Taco,TACO (DE),165,Taco,NULL,,
